bucket,confidence,cik,ticker,legal_name,nasdaq_listing_date,initial_matrix_due_date,due_plus_30_grace,initial_matrix_status,initial_matrix_publication_date,initial_matrix_source,current_review_status,current_evidence_url,current_evidence_type,current_evidence_excerpt,committed_current_sec_status,committed_current_sec_found_date,committed_current_sec_found_url,committed_wayback_status,committed_wayback_found_date,committed_wayback_found_url,committed_fts_status,review_reason,review_notes
released_in_required_window,high,1863127,TYRA,"Tyra Biosciences, Inc.",2021-09-15,2022-09-15,2022-10-15,published_on_time,2022-04-28,0001193125-22-127537,,0001193125-22-127537,,0001193125-22-127537,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1866550,,"Thoughtworks Holding, Inc.",2021-09-15,2022-09-15,2022-10-15,published_on_time,2022-04-29,0001140361-22-016768,,0001140361-22-016768,,0001140361-22-016768,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1544522,FRSH,Freshworks Inc.,2021-09-22,2022-09-22,2022-10-22,published_on_time,2022-04-11,0001544522-22-000005,,0001544522-22-000005,,0001544522-22-000005,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1645070,,Sterling Check Corp.,2021-09-23,2022-09-23,2022-10-23,published_on_time,2022-04-29,0001140361-22-016924,,0001140361-22-016924,,0001140361-22-016924,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1782170,RELY,"Remitly Global, Inc.",2021-09-23,2022-09-23,2022-10-23,published_on_time,2022-04-19,0001782170-22-000068,,0001782170-22-000068,,0001782170-22-000068,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1844280,,"Thorne Healthtech, Inc.",2021-09-23,2022-09-23,2022-10-23,published_on_time,2022-04-22,0001193125-22-115188,,0001193125-22-115188,,0001193125-22-115188,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1856608,,"Sovos Brands, Inc.",2021-09-23,2022-09-23,2022-10-23,published_on_time,2022-04-25,0001558370-22-005891,,0001558370-22-005891,,0001558370-22-005891,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1866757,BRLT,"Brilliant Earth Group, Inc.",2021-09-23,2022-09-23,2022-10-23,published_on_time,2022-04-26,0001866757-22-000077,,0001866757-22-000077,,0001866757-22-000077,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1628945,,Cue Health Inc.,2021-09-24,2022-09-24,2022-10-24,published_on_time,2022-08-09,0001628945-22-000096,,0001628945-22-000096,,0001628945-22-000096,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1866692,AMPL,"Amplitude, Inc.",2021-09-28,2022-09-28,2022-10-28,published_on_time,2022-04-25,0001193125-22-117799,,0001193125-22-117799,,0001193125-22-117799,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1868726,OLPX,"OLAPLEX HOLDINGS, INC.",2021-09-30,2022-09-30,2022-10-30,published_on_time,2022-04-19,0001868726-22-000019,,0001868726-22-000019,,0001868726-22-000019,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1676047,NTRB,NutriBand Inc.,2021-10-01,2022-10-01,2022-10-31,published_on_time,2022-10-31,0001213900-22-067690,,0001213900-22-067690,,0001213900-22-067690,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1865408,,Exscientia plc,2021-10-01,2022-10-01,2022-10-31,published_on_time,2022-03-23,0001865408-22-000005,,0001865408-22-000005,,0001865408-22-000005,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1789940,FWRG,"First Watch Restaurant Group, Inc.",2021-10-01,2022-10-01,2022-10-31,published_on_time,2022-04-11,0001789940-22-000044,,0001789940-22-000044,,0001789940-22-000044,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1784567,,"Harbor Custom Development, Inc.",2021-10-05,2022-10-05,2022-11-04,published_on_time,2022-04-21,0001493152-22-010645,,0001493152-22-010645,,0001493152-22-010645,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1745020,,"Theseus Pharmaceuticals, Inc.",2021-10-07,2022-10-07,2022-11-06,published_on_time,2022-04-25,0001558370-22-005880,,0001558370-22-005880,,0001558370-22-005880,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1455365,CGTX,COGNITION THERAPEUTICS INC,2021-10-08,2022-10-08,2022-11-07,published_on_time,2022-04-25,0001104659-22-049727,,0001104659-22-049727,,0001104659-22-049727,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1615055,,IsoPlexis Corp,2021-10-08,2022-10-08,2022-11-07,published_on_time,2022-08-13,https://web.archive.org/web/20220813055156id_/https://investors.isoplexis.com/investor-resources/investor-faqs,,https://web.archive.org/web/20220813055156id_/https://investors.isoplexis.com/investor-resources/investor-faqs,,https://web.archive.org/web/20220813055156id_/https://investors.isoplexis.com/investor-resources/investor-faqs,,,,not_found,,,not_found,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1782223,PYXS,"Pyxis Oncology, Inc.",2021-10-08,2022-10-08,2022-11-07,published_on_time,2022-04-28,0001193125-22-127710,,0001193125-22-127710,,0001193125-22-127710,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1844971,GREE,Greenidge Generation Holdings Inc.,2021-10-12,2022-10-12,2022-11-11,published_on_time,2022-07-28,0001140361-22-027197,,0001140361-22-027197,,0001140361-22-027197,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1839285,HCTI,"Healthcare Triangle, Inc.",2021-10-13,2022-10-13,2022-11-12,published_on_time,2022-10-19,0001607062-22-000633,,0001607062-22-000633,,0001607062-22-000633,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1858257,,"AvidXchange Holdings, Inc.",2021-10-13,2022-10-13,2022-11-12,published_on_time,2022-04-28,0001193125-22-127975,,0001193125-22-127975,,0001193125-22-127975,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1653482,GTLB,Gitlab Inc.,2021-10-14,2022-10-14,2022-11-13,published_on_time,2022-05-05,0001653482-22-000023,,0001653482-22-000023,,0001653482-22-000023,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1799011,LUCD,Lucid Diagnostics Inc.,2021-10-14,2022-10-14,2022-11-13,published_on_time,2022-05-02,0001493152-22-011734,,0001493152-22-011734,,0001493152-22-011734,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1874097,CYN,Cyngn Inc.,2021-10-20,2022-10-20,2022-11-19,published_on_time,2022-06-22,0001213900-22-034398,,0001213900-22-034398,,0001213900-22-034398,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1482981,COCO,"Vita Coco Company, Inc.",2021-10-21,2022-10-21,2022-11-20,published_on_time,2022-04-21,0001193125-22-113049,,0001193125-22-113049,,0001193125-22-113049,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1851194,,"Ventyx Biosciences, Inc.",2021-10-21,2022-10-21,2022-11-20,published_on_time,2022-04-27,0001193125-22-123613,,0001193125-22-123613,,0001193125-22-123613,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1871509,PTLO,Portillo's Inc.,2021-10-21,2022-10-21,2022-11-20,published_on_time,2022-05-09,0001193125-22-144334,,0001193125-22-144334,,0001193125-22-144334,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1452965,,MINERVA SURGICAL INC,2021-10-22,2022-10-22,2022-11-21,published_on_time,2022-04-22,0001193125-22-115153,,0001193125-22-115153,,0001193125-22-115153,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1840233,XLO,"Xilio Therapeutics, Inc.",2021-10-22,2022-10-22,2022-11-21,published_on_time,2022-04-26,0001558370-22-005974,,0001558370-22-005974,,0001558370-22-005974,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1468327,RENT,"Rent the Runway, Inc.",2021-10-27,2022-10-27,2022-11-26,published_on_time,2022-05-24,0001140361-22-020412,,0001140361-22-020412,,0001140361-22-020412,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1667011,AIP,"Arteris, Inc.",2021-10-27,2022-10-27,2022-11-26,published_on_time,2022-04-28,0001193125-22-127538,,0001193125-22-127538,,0001193125-22-127538,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1769804,,"Augmedix, Inc.",2021-10-28,2022-10-28,2022-11-27,published_on_time,2022-05-02,0001213900-22-023206,,0001213900-22-023206,,0001213900-22-023206,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1868941,FLNC,"Fluence Energy, Inc.",2021-10-28,2022-10-28,2022-11-27,published_on_time,2022-01-28,0001140361-22-003004,,0001140361-22-003004,,0001140361-22-003004,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1501796,AURA,"Aura Biosciences, Inc.",2021-10-29,2022-10-29,2022-11-28,published_on_time,2022-04-28,0001193125-22-127614,,0001193125-22-127614,,0001193125-22-127614,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1607939,UDMY,"Udemy, Inc.",2021-10-29,2022-10-29,2022-11-28,published_on_time,2022-04-20,0001607939-22-000021,,0001607939-22-000021,,0001607939-22-000021,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1689375,TRDA,"Entrada Therapeutics, Inc.",2021-10-29,2022-10-29,2022-11-28,published_on_time,2022-04-19,0001104659-22-047338,,0001104659-22-047338,,0001104659-22-047338,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1858685,BFRI,Biofrontera Inc.,2021-10-29,2022-10-29,2022-11-28,published_on_time,2022-11-08,0001493152-22-030999,,0001493152-22-030999,,0001493152-22-030999,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1653909,BIRD,"Allbirds, Inc.",2021-11-03,2022-11-03,2022-12-03,published_on_time,2022-04-28,0001653909-22-000029,,0001653909-22-000029,,0001653909-22-000029,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1412558,EVO,Evotec SE,2021-11-04,2022-11-04,2022-12-04,published_on_time,2022-04-26,0001104659-22-049929,,0001104659-22-049929,,0001104659-22-049929,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1625278,NRDS,"NERDWALLET, INC.",2021-11-04,2022-11-04,2022-12-04,published_on_time,2022-04-14,0001193125-22-104971,,0001193125-22-104971,,0001193125-22-104971,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1875444,ARHS,"Arhaus, Inc.",2021-11-04,2022-11-04,2022-12-04,published_on_time,2022-04-04,0001193125-22-094328,,0001193125-22-094328,,0001193125-22-094328,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1730773,BSFC,Blue Star Foods Corp.,2021-11-05,2022-11-05,2022-12-05,published_on_time,2022-11-09,0001493152-22-031050,,0001493152-22-031050,,0001493152-22-031050,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1865494,IOBTQ,"IO Biotech, Inc.",2021-11-05,2022-11-05,2022-12-05,published_on_time,2022-04-14,0001193125-22-105529,,0001193125-22-105529,,0001193125-22-105529,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1505497,BRTX,"BioRestorative Therapies, Inc.",2021-11-09,2022-11-09,2022-12-09,published_on_time,2022-09-23,0001021771-22-000053,,0001021771-22-000053,,0001021771-22-000053,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1657853,HTZ,"HERTZ GLOBAL HOLDINGS, INC",2021-11-09,2022-11-09,2022-12-09,published_on_time,2022-04-08,0001140361-22-013707,,0001140361-22-013707,,0001140361-22-013707,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1781730,TCBX,"Third Coast Bancshares, Inc.",2021-11-09,2022-11-09,2022-12-09,published_on_time,2022-04-25,0001193125-22-117790,,0001193125-22-117790,,0001193125-22-117790,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1817511,SOPA,SOCIETY PASS INCORPORATED.,2021-11-09,2022-11-09,2022-12-09,published_on_time,2022-12-01,0001140361-22-044044,,0001140361-22-044044,,0001140361-22-044044,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1872525,SWAG,"Stran & Company, Inc.",2021-11-09,2022-11-09,2022-12-09,published_on_time,2022-10-31,0001213900-22-067346,,0001213900-22-067346,,0001213900-22-067346,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1476840,EXFY,"Expensify, Inc.",2021-11-10,2022-11-10,2022-12-10,published_on_time,2022-04-29,0001476840-22-000036,,0001476840-22-000036,,0001476840-22-000036,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1704287,BJDX,"Bluejay Diagnostics, Inc.",2021-11-10,2022-11-10,2022-12-10,published_on_time,2022-05-13,0001213900-22-026051,,0001213900-22-026051,,0001213900-22-026051,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1874178,RIVN,"Rivian Automotive, Inc. / DE",2021-11-10,2022-11-10,2022-12-10,published_on_time,2022-04-27,0001874178-22-000021,,0001874178-22-000021,,0001874178-22-000021,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1462056,BLZE,"Backblaze, Inc.",2021-11-11,2022-11-11,2022-12-11,published_on_time,2022-04-21,0001193125-22-112978,,0001193125-22-112978,,0001193125-22-112978,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1779372,BEAT,"HeartBeam, Inc.",2021-11-11,2022-11-11,2022-12-11,published_on_time,2022-05-02,0001779372-22-000015,,0001779372-22-000015,,0001779372-22-000015,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1780201,LVLU,"Lulu's Fashion Lounge Holdings, Inc.",2021-11-11,2022-11-11,2022-12-11,published_on_time,2022-04-29,0001140361-22-016935,,0001140361-22-016935,,0001140361-22-016935,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1787740,VBIO,"Valion Bio, Inc.",2021-11-11,2022-11-11,2022-12-11,published_on_time,2022-05-02,0001140361-22-017248,,0001140361-22-017248,,0001140361-22-017248,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1851657,,"Vaxxinity, Inc.",2021-11-11,2022-11-11,2022-12-11,published_on_time,2022-05-02,0001562762-22-000201,,0001562762-22-000201,,0001562762-22-000201,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1861522,,KIDPIK CORP.,2021-11-11,2022-11-11,2022-12-11,published_on_time,2022-05-02,0001493152-22-011826,,0001493152-22-011826,,0001493152-22-011826,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1567900,ALOY,REALLOYS INC.,2021-11-12,2022-11-12,2022-12-12,published_on_time,2022-08-24,0001437749-22-021244,,0001437749-22-021244,,0001437749-22-021244,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1649739,BAFN,BayFirst Financial Corp.,2021-11-12,2022-11-12,2022-12-12,published_on_time,2022-04-07,0001649739-22-000137,,0001649739-22-000137,,0001649739-22-000137,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1850453,,Mynaric AG,2021-11-12,2022-11-12,2022-12-12,published_on_time,2022-05-06,0001193125-22-143674,,0001193125-22-143674,,0001193125-22-143674,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1676238,BRZE,"Braze, Inc.",2021-11-17,2022-11-17,2022-12-17,published_on_time,2022-05-18,0001140361-22-019788,,0001140361-22-019788,,0001140361-22-019788,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1878848,IREN,IREN Ltd,2021-11-17,2022-11-17,2022-12-17,published_on_time,2022-09-13,0001140361-22-033208,,0001140361-22-033208,,0001140361-22-033208,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1187953,CELZ,"CREATIVE MEDICAL TECHNOLOGY HOLDINGS, INC.",2021-12-06,2022-12-06,2023-01-05,published_on_time,2022-12-08,https://web.archive.org/web/20221208001234/https://creativemedicaltechnology.com/board-diversity-matrix/,,https://web.archive.org/web/20221208001234/https://creativemedicaltechnology.com/board-diversity-matrix/,,https://web.archive.org/web/20221208001234/https://creativemedicaltechnology.com/board-diversity-matrix/,,,,found,2022-12-06,https://web.archive.org/web/20221206/https://creativemedicaltechnology.com,not_found,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1862150,CING,Cingulate Inc.,2021-12-08,2022-12-08,2023-01-07,published_on_time,2022-04-22,0001493152-22-010723,,0001493152-22-010723,,0001493152-22-010723,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1875091,NRSN,NeuroSense Therapeutics Ltd.,2021-12-09,2022-12-09,2023-01-08,published_on_time,2023-01-08,https://web.archive.org/web/20230327150705/https://neurosense.investorroom.com/download/NRSN+-+Diversity+Matrix.pdf,,https://web.archive.org/web/20230327150705/https://neurosense.investorroom.com/download/NRSN+-+Diversity+Matrix.pdf,,https://web.archive.org/web/20230327150705/https://neurosense.investorroom.com/download/NRSN+-+Diversity+Matrix.pdf,,,,found,2023-01-08,https://web.archive.org/web/20230108/https://neurosense.investorroom.com,not_found,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1084267,MOBQ,"Mobiquity Technologies, Inc.",2021-12-10,2022-12-10,2023-01-09,published_on_time,2022-12-14,https://mobiquitytechnologies.com/wp-content/uploads/2023/04/MOBQ-Board-Diversity-Matrix-2022.pdf,found_on_time_issuer_pdf_browser_confirmed,https://mobiquitytechnologies.com/wp-content/uploads/2023/04/MOBQ-Board-Diversity-Matrix-2022.pdf,issuer_pdf,"Board Diversity Matrix for Mobiquity Technologies, Inc. As of December 14, 2022. Total Number of Directors 5. Directors Female 1 Male 4.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is on/before due+30 grace.,Browser found issuer PDF link; local PDF extraction confirmed substantive matrix. Within grace window.
released_in_required_window,high,1191070,NEUP,Neuphoria Therapeutics Inc.,2021-12-16,2022-12-16,2023-01-15,published_on_time,2022-10-14,0000950170-22-019563,,0000950170-22-019563,,0000950170-22-019563,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1468929,NXGL,"NEXGEL, INC.",2021-12-22,2022-12-22,2023-01-21,published_on_time,2022-07-18,0001493152-22-019575,,0001493152-22-019575,,0001493152-22-019575,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1827087,,"Vigil Neuroscience, Inc.",2022-01-07,2023-01-07,2023-02-06,published_on_time,2022-04-28,0001193125-22-127499,,0001193125-22-127499,,0001193125-22-127499,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1836242,TKLF,"Tokyo Lifestyle Co., Ltd.",2022-01-18,2023-01-18,2023-02-17,published_on_time,2022-08-15,0001213900-22-048050,,0001213900-22-048050,,0001213900-22-048050,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1807794,CRDO,Credo Technology Group Holding Ltd,2022-01-27,2023-01-27,2023-02-26,published_on_time,2022-08-09,0001628280-22-021966,,0001628280-22-021966,,0001628280-22-021966,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1598981,SKYX,SKYX Platforms Corp.,2022-02-10,2023-02-10,2023-03-12,published_on_time,2022-04-19,0001493152-22-010422,,0001493152-22-010422,,0001493152-22-010422,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1074871,MODD,"Modular Medical, Inc.",2022-02-11,2023-02-11,2023-03-13,published_on_time,2022-12-20,0001019056-22-000687,,0001019056-22-000687,,0001019056-22-000687,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1782107,ONCO,"Onconetix, Inc.",2022-02-18,2023-02-18,2023-03-20,published_on_time,2022-07-18,0001213900-22-039898,,0001213900-22-039898,,0001213900-22-039898,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1875547,LCFY,Locafy Ltd,2022-03-25,2023-03-25,2023-04-24,published_on_time,2022-11-15,0001493152-22-032533,,0001493152-22-032533,,0001493152-22-032533,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1743905,RVSN,Rail Vision Ltd.,2022-03-31,2023-03-31,2023-04-30,published_on_time,2023-03-23,0001213900-23-022437,,0001213900-23-022437,,0001213900-23-022437,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1144879,APLD,Applied Digital Corp.,2022-04-13,2023-04-13,2023-05-13,published_on_time,2022-09-27,0001144879-22-000038,,0001144879-22-000038,,0001144879-22-000038,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1803407,OST,"Ostin Technology Group Co., Ltd.",2022-04-27,2023-04-27,2023-05-27,published_on_time,2023-02-16,0001213900-23-012263,,0001213900-23-012263,,0001213900-23-012263,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1888012,,"HilleVax, Inc.",2022-04-29,2023-04-29,2023-05-29,published_on_time,2023-04-28,0001193125-23-127221,,0001193125-23-127221,,0001193125-23-127221,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1889109,BLTE,"BELITE BIO, INC",2022-04-29,2023-04-29,2023-05-29,published_on_time,2023-03-31,0001104659-23-040145,,0001104659-23-040145,,0001104659-23-040145,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1809750,EDBL,Edible Garden AG Inc,2022-05-05,2023-05-05,2023-06-04,published_on_time,2023-04-26,0001477932-23-002884,,0001477932-23-002884,,0001477932-23-002884,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1835597,PEPG,PepGen Inc.,2022-05-06,2023-05-06,2023-06-05,published_on_time,2023-04-28,0000950170-23-015751,,0000950170-23-015751,,0000950170-23-015751,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1828588,HNVR,"Hanover Bancorp, Inc. /MD",2022-05-11,2023-05-11,2023-06-10,published_on_time,2023-01-27,0001104659-23-007553,,0001104659-23-007553,,0001104659-23-007553,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1141284,ASNS,ACTELIS NETWORKS INC,2022-05-13,2023-05-13,2023-06-12,published_on_time,2023-05-13,https://ir.actelis.com/corporate-governance/board-diversity-matrix,found_on_time_issuer_site_browser_confirmed,https://ir.actelis.com/corporate-governance/board-diversity-matrix,issuer IR page,"Board Diversity Matrix for Actelis Networks, Inc. As of May 13, 2023. Total Number of Directors 5. Directors Female 2, Male 3.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is on/before due+30 grace.,Issuer IR Board Diversity Matrix page checked directly and substantive matrix text confirmed. Matrix date is within due date plus 30-day grace.
released_in_required_window,high,1881487,ACDC,ProFrac Holding Corp.,2022-05-13,2023-05-13,2023-06-12,published_on_time,2023-05-01,0001193125-23-130426,,0001193125-23-130426,,0001193125-23-130426,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1425627,SOBR,"SOBR Safe, Inc.",2022-05-17,2023-05-17,2023-06-16,published_on_time,2023-04-28,0001477932-23-002946,,0001477932-23-002946,,0001477932-23-002946,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1848275,TOP,TOP Financial Group Ltd,2022-06-01,2023-06-01,2023-07-01,published_on_time,2022-08-16,0001213900-22-048570,,0001213900-22-048570,,0001213900-22-048570,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1894693,SVRE,SaverOne 2014 Ltd.,2022-06-03,2023-06-03,2023-07-03,published_on_time,2023-04-27,0001213900-23-033272,,0001213900-23-033272,,0001213900-23-033272,,,,,,,,Published matrix date is on/before due+30 grace.,
released_in_required_window,high,1826376,GSUN,Golden Sun Technology Group Ltd.,2022-06-22,2023-06-22,2023-07-22,published_on_time,2023-07-20,https://ir.jtyjyjt.com/images/boarddiversity.jpg,found_on_time_issuer_site_browser_confirmed,https://ir.jtyjyjt.com/images/boarddiversity.jpg,issuer IR image matrix,"Board Diversity Matrix as of July 20, 2023; Total Number of Directors 7; Female 1, Male 6; underrepresented individual 0; LGBTQ+ 0; did not disclose demographic background 0.",not_found_in_current_sec_filings,,,not_found,,,not_found,Published matrix date is on/before due+30 grace.,Confirmed by visual inspection of issuer IR Board Diversity image linked from https://ir.jtyjyjt.com/copotate.html?type=diversity. 20-F filings checked did not contain matrix; website matrix as-of date is within due+grace.
